origin_abb,origin_num,dest_abb,dest_num,year,GDP_per_cap
ABW,533,ABW,533,1960,6472.502029
ABW,533,ABW,533,1961,6472.502029
ABW,533,ABW,533,1962,6472.502029
ABW,533,ABW,533,1963,6472.502029
ABW,533,ABW,533,1964,6472.502029
ABW,533,ABW,533,1965,6472.502029
ABW,533,ABW,533,1966,6472.502029
ABW,533,ABW,533,1967,6472.502029
ABW,533,ABW,533,1968,6472.502029
ABW,533,ABW,533,1969,6472.502029
ABW,533,ABW,533,1970,6472.502029
ABW,533,ABW,533,1971,6472.502029
ABW,533,ABW,533,1972,6472.502029
ABW,533,ABW,533,1973,6472.502029
ABW,533,ABW,533,1974,6472.502029
ABW,533,ABW,533,1975,6472.502029
ABW,533,ABW,533,1976,6472.502029
ABW,533,ABW,533,1977,6472.502029
ABW,533,ABW,533,1978,6472.502029
ABW,533,ABW,533,1979,6472.502029
ABW,533,ABW,533,1980,6472.502029
ABW,533,ABW,533,1981,6472.502029
ABW,533,ABW,533,1982,6472.502029
ABW,533,ABW,533,1983,6472.502029
ABW,533,ABW,533,1984,6472.502029
ABW,533,ABW,533,1985,6472.502029
ABW,533,ABW,533,1986,6472.502029
ABW,533,ABW,533,1987,7885.796545
ABW,533,ABW,533,1988,9764.789979
ABW,533,ABW,533,1989,11392.45581
ABW,533,ABW,533,1990,12307.31174
ABW,533,ABW,533,1991,13496.00339
ABW,533,ABW,533,1992,14046.504
ABW,533,ABW,533,1993,14936.82704
ABW,533,ABW,533,1994,16241.04632
ABW,533,ABW,533,1995,16439.35636
ABW,533,ABW,533,1996,16586.06844
ABW,533,ABW,533,1997,17927.74964
ABW,533,ABW,533,1998,19078.34319
ABW,533,ABW,533,1999,19356.20339
ABW,533,ABW,533,2000,20620.70063
ABW,533,ABW,533,2001,20669.03197
ABW,533,ABW,533,2002,20436.88713
ABW,533,ABW,533,2003,20833.76161
ABW,533,ABW,533,2004,22569.97499
ABW,533,ABW,533,2005,23300.03956
ABW,533,ABW,533,2006,24045.27248
ABW,533,ABW,533,2007,25835.13267
ABW,533,ABW,533,2008,27084.70369
ABW,533,ABW,533,2009,24630.45371
ABW,533,ABW,533,2010,23512.6026
ABW,533,ABW,533,2011,24985.99328
ABW,533,ABW,533,2012,24713.69805
ABW,533,ABW,533,2013,25025.09956
ABW,533,ABW,533,2014,25533.56978
ABW,533,ABW,533,2015,25796.38025
ABW,533,ABW,533,2016,25239.60041
ABW,533,ABW,533,2017,25630.26649
ABW,533,ABW,533,2018,NA
AFG,4,AFG,4,1960,59.77319384
AFG,4,AFG,4,1961,59.86087388
AFG,4,AFG,4,1962,58.45801495
AFG,4,AFG,4,1963,78.70638754
AFG,4,AFG,4,1964,82.09523071
AFG,4,AFG,4,1965,101.1083049
AFG,4,AFG,4,1966,137.5943521
AFG,4,AFG,4,1967,160.8985889
AFG,4,AFG,4,1968,129.1083231
AFG,4,AFG,4,1969,129.3297129
AFG,4,AFG,4,1970,156.5189394
AFG,4,AFG,4,1971,159.5675785
AFG,4,AFG,4,1972,135.3173083
AFG,4,AFG,4,1973,143.1446495
AFG,4,AFG,4,1974,173.6537646
AFG,4,AFG,4,1975,186.5108971
AFG,4,AFG,4,1976,197.4455076
AFG,4,AFG,4,1977,224.2247973
AFG,4,AFG,4,1978,247.3541063
AFG,4,AFG,4,1979,275.7381976
AFG,4,AFG,4,1980,272.6552857
AFG,4,AFG,4,1981,264.1113175
AFG,4,AFG,4,1982,179.4264945
AFG,4,AFG,4,1983,179.4264945
AFG,4,AFG,4,1984,179.4264945
AFG,4,AFG,4,1985,179.4264945
AFG,4,AFG,4,1986,179.4264945
AFG,4,AFG,4,1987,179.4264945
AFG,4,AFG,4,1988,179.4264945
AFG,4,AFG,4,1989,179.4264945
AFG,4,AFG,4,1990,179.4264945
AFG,4,AFG,4,1991,179.4264945
AFG,4,AFG,4,1992,179.4264945
AFG,4,AFG,4,1993,179.4264945
AFG,4,AFG,4,1994,179.4264945
AFG,4,AFG,4,1995,179.4264945
AFG,4,AFG,4,1996,179.4264945
AFG,4,AFG,4,1997,179.4264945
AFG,4,AFG,4,1998,179.4264945
AFG,4,AFG,4,1999,179.4264945
AFG,4,AFG,4,2000,179.4264945
AFG,4,AFG,4,2001,179.4264945
AFG,4,AFG,4,2002,179.4264945
AFG,4,AFG,4,2003,190.6840088
AFG,4,AFG,4,2004,211.3819695
AFG,4,AFG,4,2005,242.0313792
AFG,4,AFG,4,2006,263.7337347
AFG,4,AFG,4,2007,359.69348
AFG,4,AFG,4,2008,364.6604654
AFG,4,AFG,4,2009,438.0760344
AFG,4,AFG,4,2010,543.3030419
AFG,4,AFG,4,2011,591.1623465
AFG,4,AFG,4,2012,641.8720338
AFG,4,AFG,4,2013,637.1650439
AFG,4,AFG,4,2014,613.8563329
AFG,4,AFG,4,2015,578.4663529
AFG,4,AFG,4,2016,547.2281102
AFG,4,AFG,4,2017,556.3021385
AFG,4,AFG,4,2018,520.8966027
AGO,24,AGO,24,1960,710.9816481
AGO,24,AGO,24,1961,710.9816481
AGO,24,AGO,24,1962,710.9816481
AGO,24,AGO,24,1963,710.9816481
AGO,24,AGO,24,1964,710.9816481
AGO,24,AGO,24,1965,710.9816481
AGO,24,AGO,24,1966,710.9816481
AGO,24,AGO,24,1967,710.9816481
AGO,24,AGO,24,1968,710.9816481
AGO,24,AGO,24,1969,710.9816481
AGO,24,AGO,24,1970,710.9816481
AGO,24,AGO,24,1971,710.9816481
AGO,24,AGO,24,1972,710.9816481
AGO,24,AGO,24,1973,710.9816481
AGO,24,AGO,24,1974,710.9816481
AGO,24,AGO,24,1975,710.9816481
AGO,24,AGO,24,1976,710.9816481
AGO,24,AGO,24,1977,710.9816481
AGO,24,AGO,24,1978,710.9816481
AGO,24,AGO,24,1979,710.9816481
AGO,24,AGO,24,1980,710.9816481
AGO,24,AGO,24,1981,642.383858
AGO,24,AGO,24,1982,619.9613575
AGO,24,AGO,24,1983,623.4405848
AGO,24,AGO,24,1984,637.7152307
AGO,24,AGO,24,1985,758.2375762
AGO,24,AGO,24,1986,685.2700853
AGO,24,AGO,24,1987,756.261853
AGO,24,AGO,24,1988,792.3031202
AGO,24,AGO,24,1989,890.5541365
AGO,24,AGO,24,1990,947.7041821
AGO,24,AGO,24,1991,865.6927296
AGO,24,AGO,24,1992,656.361756
AGO,24,AGO,24,1993,441.2006733
AGO,24,AGO,24,1994,328.6732947
AGO,24,AGO,24,1995,397.1794508
AGO,24,AGO,24,1996,522.6438073
AGO,24,AGO,24,1997,514.2952232
AGO,24,AGO,24,1998,423.5936602
AGO,24,AGO,24,1999,387.784316
AGO,24,AGO,24,2000,556.8363181
AGO,24,AGO,24,2001,527.3335285
AGO,24,AGO,24,2002,872.4944916
AGO,24,AGO,24,2003,982.9608993
AGO,24,AGO,24,2004,1255.564045
AGO,24,AGO,24,2005,1902.422346
AGO,24,AGO,24,2006,2599.566464
AGO,24,AGO,24,2007,3121.995637
AGO,24,AGO,24,2008,4080.94141
AGO,24,AGO,24,2009,3122.780766
AGO,24,AGO,24,2010,3587.883798
AGO,24,AGO,24,2011,4615.468028
AGO,24,AGO,24,2012,5100.095808
AGO,24,AGO,24,2013,5254.882338
AGO,24,AGO,24,2014,5408.410496
AGO,24,AGO,24,2015,4166.979684
AGO,24,AGO,24,2016,3506.072885
AGO,24,AGO,24,2017,4095.812942
AGO,24,AGO,24,2018,3432.385736
ALB,8,ALB,8,1960,639.4847358
ALB,8,ALB,8,1961,639.4847358
ALB,8,ALB,8,1962,639.4847358
ALB,8,ALB,8,1963,639.4847358
ALB,8,ALB,8,1964,639.4847358
ALB,8,ALB,8,1965,639.4847358
ALB,8,ALB,8,1966,639.4847358
ALB,8,ALB,8,1967,639.4847358
ALB,8,ALB,8,1968,639.4847358
ALB,8,ALB,8,1969,639.4847358
ALB,8,ALB,8,1970,639.4847358
ALB,8,ALB,8,1971,639.4847358
ALB,8,ALB,8,1972,639.4847358
ALB,8,ALB,8,1973,639.4847358
ALB,8,ALB,8,1974,639.4847358
ALB,8,ALB,8,1975,639.4847358
ALB,8,ALB,8,1976,639.4847358
ALB,8,ALB,8,1977,639.4847358
ALB,8,ALB,8,1978,639.4847358
ALB,8,ALB,8,1979,639.4847358
ALB,8,ALB,8,1980,639.4847358
ALB,8,ALB,8,1981,639.4847358
ALB,8,ALB,8,1982,639.4847358
ALB,8,ALB,8,1983,639.4847358
ALB,8,ALB,8,1984,639.4847358
ALB,8,ALB,8,1985,639.8659094
ALB,8,ALB,8,1986,693.8734746
ALB,8,ALB,8,1987,674.7933831
ALB,8,ALB,8,1988,652.7743214
ALB,8,ALB,8,1989,697.9955966
ALB,8,ALB,8,1990,617.2304355
ALB,8,ALB,8,1991,336.5869945
ALB,8,ALB,8,1992,200.8522198
ALB,8,ALB,8,1993,367.2792251
ALB,8,ALB,8,1994,586.4163396
ALB,8,ALB,8,1995,750.6044492
ALB,8,ALB,8,1996,1009.977668
ALB,8,ALB,8,1997,717.3805674
ALB,8,ALB,8,1998,813.7902636
ALB,8,ALB,8,1999,1033.241693
ALB,8,ALB,8,2000,1126.683318
ALB,8,ALB,8,2001,1281.659393
ALB,8,ALB,8,2002,1425.124849
ALB,8,ALB,8,2003,1846.118813
ALB,8,ALB,8,2004,2373.579844
ALB,8,ALB,8,2005,2673.787283
ALB,8,ALB,8,2006,2972.743265
ALB,8,ALB,8,2007,3595.037163
ALB,8,ALB,8,2008,4370.539925
ALB,8,ALB,8,2009,4114.134899
ALB,8,ALB,8,2010,4094.358816
ALB,8,ALB,8,2011,4437.177794
ALB,8,ALB,8,2012,4247.614342
ALB,8,ALB,8,2013,4413.082887
ALB,8,ALB,8,2014,4578.667934
ALB,8,ALB,8,2015,3952.830781
ALB,8,ALB,8,2016,4124.108543
ALB,8,ALB,8,2017,4532.889198
ALB,8,ALB,8,2018,5253.630064
ARE,784,ARE,784,1960,26847.79438
ARE,784,ARE,784,1961,26847.79438
ARE,784,ARE,784,1962,26847.79438
ARE,784,ARE,784,1963,26847.79438
ARE,784,ARE,784,1964,26847.79438
ARE,784,ARE,784,1965,26847.79438
ARE,784,ARE,784,1966,26847.79438
ARE,784,ARE,784,1967,26847.79438
ARE,784,ARE,784,1968,26847.79438
ARE,784,ARE,784,1969,26847.79438
ARE,784,ARE,784,1970,26847.79438
ARE,784,ARE,784,1971,26847.79438
ARE,784,ARE,784,1972,26847.79438
ARE,784,ARE,784,1973,26847.79438
ARE,784,ARE,784,1974,26847.79438
ARE,784,ARE,784,1975,26847.79438
ARE,784,ARE,784,1976,30118.13778
ARE,784,ARE,784,1977,33823.31965
ARE,784,ARE,784,1978,28456.73744
ARE,784,ARE,784,1979,33512.74133
ARE,784,ARE,784,1980,42764.45666
ARE,784,ARE,784,1981,44987.2098
ARE,784,ARE,784,1982,40026.16625
ARE,784,ARE,784,1983,34843.1029
ARE,784,ARE,784,1984,32309.80774
ARE,784,ARE,784,1985,29720.91947
ARE,784,ARE,784,1986,23467.97667
ARE,784,ARE,784,1987,23726.15233
ARE,784,ARE,784,1988,22295.14611
ARE,784,ARE,784,1989,24028.19288
ARE,784,ARE,784,1990,27729.46642
ARE,784,ARE,784,1991,26612.33554
ARE,784,ARE,784,1992,26420.87275
ARE,784,ARE,784,1993,25596.69227
ARE,784,ARE,784,1994,25847.92612
ARE,784,ARE,784,1995,27222.03586
ARE,784,ARE,784,1996,28975.0229
ARE,784,ARE,784,1997,29512.66374
ARE,784,ARE,784,1998,26899.60177
ARE,784,ARE,784,1999,28470.83786
ARE,784,ARE,784,2000,33291.41937
ARE,784,ARE,784,2001,31280.78428
ARE,784,ARE,784,2002,31567.47371
ARE,784,ARE,784,2003,33499.09375
ARE,784,ARE,784,2004,36333.24984
ARE,784,ARE,784,2005,39365.33592
ARE,784,ARE,784,2006,41907.40566
ARE,784,ARE,784,2007,41809.51638
ARE,784,ARE,784,2008,44498.93423
ARE,784,ARE,784,2009,32024.1816
ARE,784,ARE,784,2010,33893.30351
ARE,784,ARE,784,2011,39194.67662
ARE,784,ARE,784,2012,40976.49971
ARE,784,ARE,784,2013,42412.63028
ARE,784,ARE,784,2014,43751.83889
ARE,784,ARE,784,2015,38663.38381
ARE,784,ARE,784,2016,38141.84676
ARE,784,ARE,784,2017,40325.382
ARE,784,ARE,784,2018,43004.94865
ARG,32,ARG,32,1960,1155.89017
ARG,32,ARG,32,1961,1155.89017
ARG,32,ARG,32,1962,1155.89017
ARG,32,ARG,32,1963,850.3047369
ARG,32,ARG,32,1964,1173.238213
ARG,32,ARG,32,1965,1279.113432
ARG,32,ARG,32,1966,1272.802978
ARG,32,ARG,32,1967,1062.543552
ARG,32,ARG,32,1968,1141.080481
ARG,32,ARG,32,1969,1329.058659
ARG,32,ARG,32,1970,1322.590804
ARG,32,ARG,32,1971,1372.374343
ARG,32,ARG,32,1972,1408.865208
ARG,32,ARG,32,1973,2097.022579
ARG,32,ARG,32,1974,2844.863648
ARG,32,ARG,32,1975,2027.337124
ARG,32,ARG,32,1976,1948.224686
ARG,32,ARG,32,1977,2129.708281
ARG,32,ARG,32,1978,2146.364483
ARG,32,ARG,32,1979,2520.921634
ARG,32,ARG,32,1980,2758.835212
ARG,32,ARG,32,1981,2776.32199
ARG,32,ARG,32,1982,2927.89756
ARG,32,ARG,32,1983,3553.377752
ARG,32,ARG,32,1984,2659.7086
ARG,32,ARG,32,1985,2926.12697
ARG,32,ARG,32,1986,3613.621709
ARG,32,ARG,32,1987,3562.875602
ARG,32,ARG,32,1988,3985.19121
ARG,32,ARG,32,1989,2383.867693
ARG,32,ARG,32,1990,4333.482973
ARG,32,ARG,32,1991,5735.360327
ARG,32,ARG,32,1992,6823.537616
ARG,32,ARG,32,1993,6969.118088
ARG,32,ARG,32,1994,7483.139682
ARG,32,ARG,32,1995,7408.708238
ARG,32,ARG,32,1996,7721.354543
ARG,32,ARG,32,1997,8213.1272
ARG,32,ARG,32,1998,8289.505729
ARG,32,ARG,32,1999,7774.736203
ARG,32,ARG,32,2000,7708.100996
ARG,32,ARG,32,2001,7208.371567
ARG,32,ARG,32,2002,2593.40415
ARG,32,ARG,32,2003,3349.806124
ARG,32,ARG,32,2004,4277.721351
ARG,32,ARG,32,2005,5109.851325
ARG,32,ARG,32,2006,5919.012037
ARG,32,ARG,32,2007,7245.448317
ARG,32,ARG,32,2008,9020.873098
ARG,32,ARG,32,2009,8225.137176
ARG,32,ARG,32,2010,10385.96443
ARG,32,ARG,32,2011,12848.8642
ARG,32,ARG,32,2012,13082.66433
ARG,32,ARG,32,2013,13080.25473
ARG,32,ARG,32,2014,12334.79825
ARG,32,ARG,32,2015,13789.06042
ARG,32,ARG,32,2016,12790.24247
ARG,32,ARG,32,2017,14591.86338
ARG,32,ARG,32,2018,11652.56629
ARM,51,ARM,51,1960,637.8546595
ARM,51,ARM,51,1961,637.8546595
ARM,51,ARM,51,1962,637.8546595
ARM,51,ARM,51,1963,637.8546595
ARM,51,ARM,51,1964,637.8546595
ARM,51,ARM,51,1965,637.8546595
ARM,51,ARM,51,1966,637.8546595
ARM,51,ARM,51,1967,637.8546595
ARM,51,ARM,51,1968,637.8546595
ARM,51,ARM,51,1969,637.8546595
ARM,51,ARM,51,1970,637.8546595
ARM,51,ARM,51,1971,637.8546595
ARM,51,ARM,51,1972,637.8546595
ARM,51,ARM,51,1973,637.8546595
ARM,51,ARM,51,1974,637.8546595
ARM,51,ARM,51,1975,637.8546595
ARM,51,ARM,51,1976,637.8546595
ARM,51,ARM,51,1977,637.8546595
ARM,51,ARM,51,1978,637.8546595
ARM,51,ARM,51,1979,637.8546595
ARM,51,ARM,51,1980,637.8546595
ARM,51,ARM,51,1981,637.8546595
ARM,51,ARM,51,1982,637.8546595
ARM,51,ARM,51,1983,637.8546595
ARM,51,ARM,51,1984,637.8546595
ARM,51,ARM,51,1985,637.8546595
ARM,51,ARM,51,1986,637.8546595
ARM,51,ARM,51,1987,637.8546595
ARM,51,ARM,51,1988,637.8546595
ARM,51,ARM,51,1989,637.8546595
ARM,51,ARM,51,1990,637.8546595
ARM,51,ARM,51,1991,590.1210473
ARM,51,ARM,51,1992,369.6326166
ARM,51,ARM,51,1993,357.2032777
ARM,51,ARM,51,1994,400.5152381
ARM,51,ARM,51,1995,456.3750487
ARM,51,ARM,51,1996,504.0585594
ARM,51,ARM,51,1997,523.283068
ARM,51,ARM,51,1998,609.1724375
ARM,51,ARM,51,1999,597.4325147
ARM,51,ARM,51,2000,622.7421391
ARM,51,ARM,51,2001,694.4232277
ARM,51,ARM,51,2002,783.2406986
ARM,51,ARM,51,2003,930.1273219
ARM,51,ARM,51,2004,1191.91902
ARM,51,ARM,51,2005,1643.753029
ARM,51,ARM,51,2006,2158.143697
ARM,51,ARM,51,2007,3139.277499
ARM,51,ARM,51,2008,4010.857243
ARM,51,ARM,51,2009,2994.342544
ARM,51,ARM,51,2010,3218.372707
ARM,51,ARM,51,2011,3525.804747
ARM,51,ARM,51,2012,3681.857456
ARM,51,ARM,51,2013,3838.185801
ARM,51,ARM,51,2014,3986.231624
ARM,51,ARM,51,2015,3607.296697
ARM,51,ARM,51,2016,3591.829276
ARM,51,ARM,51,2017,3914.501268
ARM,51,ARM,51,2018,4212.070943
ATG,28,ATG,28,1960,1246.750329
ATG,28,ATG,28,1961,1246.750329
ATG,28,ATG,28,1962,1246.750329
ATG,28,ATG,28,1963,1246.750329
ATG,28,ATG,28,1964,1246.750329
ATG,28,ATG,28,1965,1246.750329
ATG,28,ATG,28,1966,1246.750329
ATG,28,ATG,28,1967,1246.750329
ATG,28,ATG,28,1968,1246.750329
ATG,28,ATG,28,1969,1246.750329
ATG,28,ATG,28,1970,1246.750329
ATG,28,ATG,28,1971,1246.750329
ATG,28,ATG,28,1972,1246.750329
ATG,28,ATG,28,1973,1246.750329
ATG,28,ATG,28,1974,1246.750329
ATG,28,ATG,28,1975,1246.750329
ATG,28,ATG,28,1976,1246.750329
ATG,28,ATG,28,1977,1246.750329
ATG,28,ATG,28,1978,1416.5862
ATG,28,ATG,28,1979,1760.717634
ATG,28,ATG,28,1980,2124.481155
ATG,28,ATG,28,1981,2392.261075
ATG,28,ATG,28,1982,2660.601157
ATG,28,ATG,28,1983,2947.935536
ATG,28,ATG,28,1984,3372.4929
ATG,28,ATG,28,1985,3899.328728
ATG,28,ATG,28,1986,4703.179401
ATG,28,ATG,28,1987,5463.241276
ATG,28,ATG,28,1988,6453.477
ATG,28,ATG,28,1989,7076.422212
ATG,28,ATG,28,1990,7348.212943
ATG,28,ATG,28,1991,7601.848491
ATG,28,ATG,28,1992,7744.274917
ATG,28,ATG,28,1993,8136.16884
ATG,28,ATG,28,1994,8770.751631
ATG,28,ATG,28,1995,8406.592992
ATG,28,ATG,28,1996,9030.975299
ATG,28,ATG,28,1997,9492.038256
ATG,28,ATG,28,1998,9940.191639
ATG,28,ATG,28,1999,10260.58502
ATG,28,ATG,28,2000,10920.84269
ATG,28,ATG,28,2001,10370.67113
ATG,28,ATG,28,2002,10404.43621
ATG,28,ATG,28,2003,10789.95096
ATG,28,ATG,28,2004,11446.63847
ATG,28,ATG,28,2005,12547.61304
ATG,28,ATG,28,2006,13989.71567
ATG,28,ATG,28,2007,15607.08987
ATG,28,ATG,28,2008,16024.34555
ATG,28,ATG,28,2009,14113.07726
ATG,28,ATG,28,2010,13092.07382
ATG,28,ATG,28,2011,12795.56907
ATG,28,ATG,28,2012,13399.23795
ATG,28,ATG,28,2013,13035.09364
ATG,28,ATG,28,2014,13780.78237
ATG,28,ATG,28,2015,14526.58808
ATG,28,ATG,28,2016,15494.30547
ATG,28,ATG,28,2017,15824.66781
ATG,28,ATG,28,2018,16864.38336
AUS,36,AUS,36,1960,1807.78571
AUS,36,AUS,36,1961,1874.83894
AUS,36,AUS,36,1962,1851.841851
AUS,36,AUS,36,1963,1964.15047
AUS,36,AUS,36,1964,2128.068355
AUS,36,AUS,36,1965,2277.656742
AUS,36,AUS,36,1966,2340.438685
AUS,36,AUS,36,1967,2576.284509
AUS,36,AUS,36,1968,2720.082609
AUS,36,AUS,36,1969,2986.949507
AUS,36,AUS,36,1970,3299.843207
AUS,36,AUS,36,1971,3489.952294
AUS,36,AUS,36,1972,3943.787639
AUS,36,AUS,36,1973,4763.724147
AUS,36,AUS,36,1974,6473.165153
AUS,36,AUS,36,1975,6994.308218
AUS,36,AUS,36,1976,7476.748748
AUS,36,AUS,36,1977,7765.070544
AUS,36,AUS,36,1978,8242.075832
AUS,36,AUS,36,1979,9281.523356
AUS,36,AUS,36,1980,10194.39454
AUS,36,AUS,36,1981,11833.82099
AUS,36,AUS,36,1982,12766.59495
AUS,36,AUS,36,1983,11518.66852
AUS,36,AUS,36,1984,12431.94585
AUS,36,AUS,36,1985,11437.71314
AUS,36,AUS,36,1986,11364.3268
AUS,36,AUS,36,1987,11624.45821
AUS,36,AUS,36,1988,14254.6456
AUS,36,AUS,36,1989,17798.0721
AUS,36,AUS,36,1990,18211.13931
AUS,36,AUS,36,1991,18821.25034
AUS,36,AUS,36,1992,18569.50504
AUS,36,AUS,36,1993,17633.97795
AUS,36,AUS,36,1994,18045.86526
AUS,36,AUS,36,1995,20319.63063
AUS,36,AUS,36,1996,21861.32551
AUS,36,AUS,36,1997,23468.59683
AUS,36,AUS,36,1998,21318.96417
AUS,36,AUS,36,1999,20533.03506
AUS,36,AUS,36,2000,21679.24784
AUS,36,AUS,36,2001,19490.86111
AUS,36,AUS,36,2002,20082.48327
AUS,36,AUS,36,2003,23447.031
AUS,36,AUS,36,2004,30430.67644
AUS,36,AUS,36,2005,33999.24286
AUS,36,AUS,36,2006,36044.92281
AUS,36,AUS,36,2007,40960.05449
AUS,36,AUS,36,2008,49601.65671
AUS,36,AUS,36,2009,42772.35917
AUS,36,AUS,36,2010,52022.1256
AUS,36,AUS,36,2011,62517.83375
AUS,36,AUS,36,2012,68012.1479
AUS,36,AUS,36,2013,68150.10704
AUS,36,AUS,36,2014,62510.79117
AUS,36,AUS,36,2015,56748.42026
AUS,36,AUS,36,2016,50019.96777
AUS,36,AUS,36,2017,54093.60219
AUS,36,AUS,36,2018,57305.29902
AUT,40,AUT,40,1960,935.4604269
AUT,40,AUT,40,1961,1031.815004
AUT,40,AUT,40,1962,1087.834243
AUT,40,AUT,40,1963,1167.000532
AUT,40,AUT,40,1964,1269.412583
AUT,40,AUT,40,1965,1374.53214
AUT,40,AUT,40,1966,1486.968606
AUT,40,AUT,40,1967,1569.667183
AUT,40,AUT,40,1968,1677.673528
AUT,40,AUT,40,1969,1825.386126
AUT,40,AUT,40,1970,2058.769079
AUT,40,AUT,40,1971,2380.978443
AUT,40,AUT,40,1972,2924.048871
AUT,40,AUT,40,1973,3890.722456
AUT,40,AUT,40,1974,4630.757207
AUT,40,AUT,40,1975,5285.620724
AUT,40,AUT,40,1976,5678.386638
AUT,40,AUT,40,1977,6810.627729
AUT,40,AUT,40,1978,8205.468927
AUT,40,AUT,40,1979,9793.765307
AUT,40,AUT,40,1980,10869.54642
AUT,40,AUT,40,1981,9385.249018
AUT,40,AUT,40,1982,9410.347225
AUT,40,AUT,40,1983,9537.407431
AUT,40,AUT,40,1984,8991.065076
AUT,40,AUT,40,1985,9172.096769
AUT,40,AUT,40,1986,13083.0727
AUT,40,AUT,40,1987,16392.76957
AUT,40,AUT,40,1988,17578.61894
AUT,40,AUT,40,1989,17468.94619
AUT,40,AUT,40,1990,21680.98969
AUT,40,AUT,40,1991,22410.91174
AUT,40,AUT,40,1992,24880.16407
AUT,40,AUT,40,1993,24081.52781
AUT,40,AUT,40,1994,25646.70066
AUT,40,AUT,40,1995,30325.84958
AUT,40,AUT,40,1996,29809.07677
AUT,40,AUT,40,1997,26705.4786
AUT,40,AUT,40,1998,27361.87511
AUT,40,AUT,40,1999,27174.29716
AUT,40,AUT,40,2000,24564.45829
AUT,40,AUT,40,2001,24537.51426
AUT,40,AUT,40,2002,26401.74546
AUT,40,AUT,40,2003,32222.89724
AUT,40,AUT,40,2004,36821.52147
AUT,40,AUT,40,2005,38403.13388
AUT,40,AUT,40,2006,40635.28182
AUT,40,AUT,40,2007,46855.77175
AUT,40,AUT,40,2008,51708.76575
AUT,40,AUT,40,2009,47963.1794
AUT,40,AUT,40,2010,46858.04327
AUT,40,AUT,40,2011,51374.95841
AUT,40,AUT,40,2012,48567.69529
AUT,40,AUT,40,2013,50716.70871
AUT,40,AUT,40,2014,51717.49594
AUT,40,AUT,40,2015,44176.67174
AUT,40,AUT,40,2016,45103.32981
AUT,40,AUT,40,2017,47380.82964
AUT,40,AUT,40,2018,51512.90548
AZE,31,AZE,31,1960,1237.324492
AZE,31,AZE,31,1961,1237.324492
AZE,31,AZE,31,1962,1237.324492
AZE,31,AZE,31,1963,1237.324492
AZE,31,AZE,31,1964,1237.324492
AZE,31,AZE,31,1965,1237.324492
AZE,31,AZE,31,1966,1237.324492
AZE,31,AZE,31,1967,1237.324492
AZE,31,AZE,31,1968,1237.324492
AZE,31,AZE,31,1969,1237.324492
AZE,31,AZE,31,1970,1237.324492
AZE,31,AZE,31,1971,1237.324492
AZE,31,AZE,31,1972,1237.324492
AZE,31,AZE,31,1973,1237.324492
AZE,31,AZE,31,1974,1237.324492
AZE,31,AZE,31,1975,1237.324492
AZE,31,AZE,31,1976,1237.324492
AZE,31,AZE,31,1977,1237.324492
AZE,31,AZE,31,1978,1237.324492
AZE,31,AZE,31,1979,1237.324492
AZE,31,AZE,31,1980,1237.324492
AZE,31,AZE,31,1981,1237.324492
AZE,31,AZE,31,1982,1237.324492
AZE,31,AZE,31,1983,1237.324492
AZE,31,AZE,31,1984,1237.324492
AZE,31,AZE,31,1985,1237.324492
AZE,31,AZE,31,1986,1237.324492
AZE,31,AZE,31,1987,1237.324492
AZE,31,AZE,31,1988,1237.324492
AZE,31,AZE,31,1989,1237.324492
AZE,31,AZE,31,1990,1237.324492
AZE,31,AZE,31,1991,1209.237493
AZE,31,AZE,31,1992,676.1515115
AZE,31,AZE,31,1993,529.8136618
AZE,31,AZE,31,1994,436.216869
AZE,31,AZE,31,1995,397.1981161
AZE,31,AZE,31,1996,409.2107552
AZE,31,AZE,31,1997,505.5637747
AZE,31,AZE,31,1998,561.9070354
AZE,31,AZE,31,1999,573.8932966
AZE,31,AZE,31,2000,655.0974326
AZE,31,AZE,31,2001,703.6838434
AZE,31,AZE,31,2002,763.080638
AZE,31,AZE,31,2003,883.6439965
AZE,31,AZE,31,2004,1045.009379
AZE,31,AZE,31,2005,1578.40239
AZE,31,AZE,31,2006,2473.081819
AZE,31,AZE,31,2007,3851.437869
AZE,31,AZE,31,2008,5574.603802
AZE,31,AZE,31,2009,4950.294791
AZE,31,AZE,31,2010,5842.805784
AZE,31,AZE,31,2011,7189.691229
AZE,31,AZE,31,2012,7496.294648
AZE,31,AZE,31,2013,7875.756953
AZE,31,AZE,31,2014,7891.313147
AZE,31,AZE,31,2015,5500.320497
AZE,31,AZE,31,2016,3880.738731
AZE,31,AZE,31,2017,4147.089716
AZE,31,AZE,31,2018,4721.178087
BDI,108,BDI,108,1960,70.05173464
BDI,108,BDI,108,1961,71.16718821
BDI,108,BDI,108,1962,73.43530556
BDI,108,BDI,108,1963,78.51432941
BDI,108,BDI,108,1964,86.16160646
BDI,108,BDI,108,1965,51.38186465
BDI,108,BDI,108,1966,52.18265045
BDI,108,BDI,108,1967,54.80639258
BDI,108,BDI,108,1968,54.90081144
BDI,108,BDI,108,1969,55.7150155
BDI,108,BDI,108,1970,69.76930397
BDI,108,BDI,108,1971,71.62677071
BDI,108,BDI,108,1972,69.13940168
BDI,108,BDI,108,1973,84.41864155
BDI,108,BDI,108,1974,94.68532164
BDI,108,BDI,108,1975,113.7531254
