src_abb,src_num,tgt_abb,tgt_num,year,years_in_school
AFG,4,AFG,4,1870,0.01
AFG,4,AFG,4,1875,0.01
AFG,4,AFG,4,1880,0.01
AFG,4,AFG,4,1885,0.01
AFG,4,AFG,4,1890,0.01
AFG,4,AFG,4,1895,0.01
AFG,4,AFG,4,1900,0.01
AFG,4,AFG,4,1905,0.01
AFG,4,AFG,4,1910,0.01
AFG,4,AFG,4,1915,0.02
AFG,4,AFG,4,1920,0.03
AFG,4,AFG,4,1925,0.04
AFG,4,AFG,4,1930,0.04
AFG,4,AFG,4,1935,0.05
AFG,4,AFG,4,1940,0.06
AFG,4,AFG,4,1945,0.09
AFG,4,AFG,4,1950,0.13
AFG,4,AFG,4,1955,0.18
AFG,4,AFG,4,1960,0.22
AFG,4,AFG,4,1965,0.29
AFG,4,AFG,4,1970,0.35
AFG,4,AFG,4,1975,0.62
AFG,4,AFG,4,1980,0.78
AFG,4,AFG,4,1985,1.16
AFG,4,AFG,4,1990,1.49
AFG,4,AFG,4,1991,1.6
AFG,4,AFG,4,1992,1.6
AFG,4,AFG,4,1993,1.7
AFG,4,AFG,4,1994,1.8
AFG,4,AFG,4,1995,1.9
AFG,4,AFG,4,1996,1.9
AFG,4,AFG,4,1997,2
AFG,4,AFG,4,1998,2
AFG,4,AFG,4,1999,2.1
AFG,4,AFG,4,2000,2.2
AFG,4,AFG,4,2001,2.2
AFG,4,AFG,4,2002,2.3
AFG,4,AFG,4,2003,2.4
AFG,4,AFG,4,2004,2.5
AFG,4,AFG,4,2005,2.6
AFG,4,AFG,4,2006,2.7
AFG,4,AFG,4,2007,2.9
AFG,4,AFG,4,2008,3
AFG,4,AFG,4,2009,3.1
AFG,4,AFG,4,2010,3.2
AFG,4,AFG,4,2011,3.3
AFG,4,AFG,4,2012,3.4
AFG,4,AFG,4,2013,3.5
AFG,4,AFG,4,2014,3.5
AFG,4,AFG,4,2015,3.6
AFG,4,AFG,4,2016,3.6
AFG,4,AFG,4,2017,3.8
AFG,4,AFG,4,1871,0.01
AFG,4,AFG,4,1876,0.01
AFG,4,AFG,4,1881,0.01
AFG,4,AFG,4,1886,0.01
AFG,4,AFG,4,1891,0.01
AFG,4,AFG,4,1896,0.01
AFG,4,AFG,4,1901,0.01
AFG,4,AFG,4,1906,0.01
AFG,4,AFG,4,1911,0.012
AFG,4,AFG,4,1916,0.022
AFG,4,AFG,4,1921,0.032
AFG,4,AFG,4,1926,0.04
AFG,4,AFG,4,1931,0.042
AFG,4,AFG,4,1936,0.052
AFG,4,AFG,4,1941,0.066
AFG,4,AFG,4,1946,0.098
AFG,4,AFG,4,1951,0.14
AFG,4,AFG,4,1956,0.188
AFG,4,AFG,4,1961,0.234
AFG,4,AFG,4,1966,0.302
AFG,4,AFG,4,1971,0.404
AFG,4,AFG,4,1976,0.652
AFG,4,AFG,4,1981,0.856
AFG,4,AFG,4,1986,1.226
AFG,4,AFG,4,1991,1.512
AFG,4,AFG,4,1992,1.6
AFG,4,AFG,4,1993,1.62
AFG,4,AFG,4,1994,1.72
AFG,4,AFG,4,1995,1.82
AFG,4,AFG,4,1996,1.9
AFG,4,AFG,4,1997,1.92
AFG,4,AFG,4,1998,2
AFG,4,AFG,4,1999,2.02
AFG,4,AFG,4,2000,2.12
AFG,4,AFG,4,2001,2.2
AFG,4,AFG,4,2002,2.22
AFG,4,AFG,4,2003,2.32
AFG,4,AFG,4,2004,2.42
AFG,4,AFG,4,2005,2.52
AFG,4,AFG,4,2006,2.62
AFG,4,AFG,4,2007,2.74
AFG,4,AFG,4,2008,2.92
AFG,4,AFG,4,2009,3.02
AFG,4,AFG,4,2010,3.12
AFG,4,AFG,4,2011,3.22
AFG,4,AFG,4,2012,3.32
AFG,4,AFG,4,2013,3.42
AFG,4,AFG,4,2014,3.5
AFG,4,AFG,4,2015,3.52
AFG,4,AFG,4,2016,3.6
AFG,4,AFG,4,2017,3.64
AFG,4,AFG,4,1872,0.01
AFG,4,AFG,4,1877,0.01
AFG,4,AFG,4,1882,0.01
AFG,4,AFG,4,1887,0.01
AFG,4,AFG,4,1892,0.01
AFG,4,AFG,4,1897,0.01
AFG,4,AFG,4,1902,0.01
AFG,4,AFG,4,1907,0.01
AFG,4,AFG,4,1912,0.014
AFG,4,AFG,4,1917,0.024
AFG,4,AFG,4,1922,0.034
AFG,4,AFG,4,1927,0.04
AFG,4,AFG,4,1932,0.044
AFG,4,AFG,4,1937,0.054
AFG,4,AFG,4,1942,0.072
AFG,4,AFG,4,1947,0.106
AFG,4,AFG,4,1952,0.15
AFG,4,AFG,4,1957,0.196
AFG,4,AFG,4,1962,0.248
AFG,4,AFG,4,1967,0.314
AFG,4,AFG,4,1972,0.458
AFG,4,AFG,4,1977,0.684
AFG,4,AFG,4,1982,0.932
AFG,4,AFG,4,1987,1.292
AFG,4,AFG,4,1992,1.534
AFG,4,AFG,4,1993,1.6
AFG,4,AFG,4,1994,1.64
AFG,4,AFG,4,1995,1.74
AFG,4,AFG,4,1996,1.84
AFG,4,AFG,4,1997,1.9
AFG,4,AFG,4,1998,1.94
AFG,4,AFG,4,1999,2
AFG,4,AFG,4,2000,2.04
AFG,4,AFG,4,2001,2.14
AFG,4,AFG,4,2002,2.2
AFG,4,AFG,4,2003,2.24
AFG,4,AFG,4,2004,2.34
AFG,4,AFG,4,2005,2.44
AFG,4,AFG,4,2006,2.54
AFG,4,AFG,4,2007,2.64
AFG,4,AFG,4,2008,2.78
AFG,4,AFG,4,2009,2.94
AFG,4,AFG,4,2010,3.04
AFG,4,AFG,4,2011,3.14
AFG,4,AFG,4,2012,3.24
AFG,4,AFG,4,2013,3.34
AFG,4,AFG,4,2014,3.44
AFG,4,AFG,4,2015,3.5
AFG,4,AFG,4,2016,3.54
AFG,4,AFG,4,2017,3.6
AFG,4,AFG,4,1873,0.01
AFG,4,AFG,4,1878,0.01
AFG,4,AFG,4,1883,0.01
AFG,4,AFG,4,1888,0.01
AFG,4,AFG,4,1893,0.01
AFG,4,AFG,4,1898,0.01
AFG,4,AFG,4,1903,0.01
AFG,4,AFG,4,1908,0.01
AFG,4,AFG,4,1913,0.016
AFG,4,AFG,4,1918,0.026
AFG,4,AFG,4,1923,0.036
AFG,4,AFG,4,1928,0.04
AFG,4,AFG,4,1933,0.046
AFG,4,AFG,4,1938,0.056
AFG,4,AFG,4,1943,0.078
AFG,4,AFG,4,1948,0.114
AFG,4,AFG,4,1953,0.16
AFG,4,AFG,4,1958,0.204
AFG,4,AFG,4,1963,0.262
AFG,4,AFG,4,1968,0.326
AFG,4,AFG,4,1973,0.512
AFG,4,AFG,4,1978,0.716
AFG,4,AFG,4,1983,1.008
AFG,4,AFG,4,1988,1.358
AFG,4,AFG,4,1993,1.556
AFG,4,AFG,4,1994,1.6
AFG,4,AFG,4,1995,1.66
AFG,4,AFG,4,1996,1.76
AFG,4,AFG,4,1997,1.86
AFG,4,AFG,4,1998,1.9
AFG,4,AFG,4,1999,1.96
AFG,4,AFG,4,2000,2
AFG,4,AFG,4,2001,2.06
AFG,4,AFG,4,2002,2.16
AFG,4,AFG,4,2003,2.2
AFG,4,AFG,4,2004,2.26
AFG,4,AFG,4,2005,2.36
AFG,4,AFG,4,2006,2.46
AFG,4,AFG,4,2007,2.56
AFG,4,AFG,4,2008,2.66
AFG,4,AFG,4,2009,2.82
AFG,4,AFG,4,2010,2.96
AFG,4,AFG,4,2011,3.06
AFG,4,AFG,4,2012,3.16
AFG,4,AFG,4,2013,3.26
AFG,4,AFG,4,2014,3.36
AFG,4,AFG,4,2015,3.46
AFG,4,AFG,4,2016,3.5
AFG,4,AFG,4,2017,3.56
AFG,4,AFG,4,1874,0.01
AFG,4,AFG,4,1879,0.01
AFG,4,AFG,4,1884,0.01
AFG,4,AFG,4,1889,0.01
AFG,4,AFG,4,1894,0.01
AFG,4,AFG,4,1899,0.01
AFG,4,AFG,4,1904,0.01
AFG,4,AFG,4,1909,0.01
AFG,4,AFG,4,1914,0.018
AFG,4,AFG,4,1919,0.028
AFG,4,AFG,4,1924,0.038
AFG,4,AFG,4,1929,0.04
AFG,4,AFG,4,1934,0.048
AFG,4,AFG,4,1939,0.058
AFG,4,AFG,4,1944,0.084
AFG,4,AFG,4,1949,0.122
AFG,4,AFG,4,1954,0.17
AFG,4,AFG,4,1959,0.212
AFG,4,AFG,4,1964,0.276
AFG,4,AFG,4,1969,0.338
AFG,4,AFG,4,1974,0.566
AFG,4,AFG,4,1979,0.748
AFG,4,AFG,4,1984,1.084
AFG,4,AFG,4,1989,1.424
AFG,4,AFG,4,1994,1.578
AFG,4,AFG,4,1995,1.6
AFG,4,AFG,4,1996,1.68
AFG,4,AFG,4,1997,1.78
AFG,4,AFG,4,1998,1.88
AFG,4,AFG,4,1999,1.9
AFG,4,AFG,4,2000,1.98
AFG,4,AFG,4,2001,2
AFG,4,AFG,4,2002,2.08
AFG,4,AFG,4,2003,2.18
AFG,4,AFG,4,2004,2.2
AFG,4,AFG,4,2005,2.28
AFG,4,AFG,4,2006,2.38
AFG,4,AFG,4,2007,2.48
AFG,4,AFG,4,2008,2.58
AFG,4,AFG,4,2009,2.68
AFG,4,AFG,4,2010,2.86
AFG,4,AFG,4,2011,2.98
AFG,4,AFG,4,2012,3.08
AFG,4,AFG,4,2013,3.18
AFG,4,AFG,4,2014,3.28
AFG,4,AFG,4,2015,3.38
AFG,4,AFG,4,2016,3.48
AFG,4,AFG,4,2017,3.5
ALB,8,ALB,8,1870,0.02
ALB,8,ALB,8,1875,0.02
ALB,8,ALB,8,1880,0.02
ALB,8,ALB,8,1885,0.03
ALB,8,ALB,8,1890,0.04
ALB,8,ALB,8,1895,0.04
ALB,8,ALB,8,1900,0.06
ALB,8,ALB,8,1905,0.07
ALB,8,ALB,8,1910,0.09
ALB,8,ALB,8,1915,0.17
ALB,8,ALB,8,1920,0.29
ALB,8,ALB,8,1925,0.45
ALB,8,ALB,8,1930,0.63
ALB,8,ALB,8,1935,0.82
ALB,8,ALB,8,1940,1.03
ALB,8,ALB,8,1945,1.28
ALB,8,ALB,8,1950,2.31
ALB,8,ALB,8,1955,2.59
ALB,8,ALB,8,1960,2.32
ALB,8,ALB,8,1965,2.91
ALB,8,ALB,8,1970,3.31
ALB,8,ALB,8,1975,3.98
ALB,8,ALB,8,1980,4.95
ALB,8,ALB,8,1985,6.75
ALB,8,ALB,8,1990,7.83
ALB,8,ALB,8,1991,7.8
ALB,8,ALB,8,1992,7.8
ALB,8,ALB,8,1993,7.8
ALB,8,ALB,8,1994,7.8
ALB,8,ALB,8,1995,8
ALB,8,ALB,8,1996,8.2
ALB,8,ALB,8,1997,8.3
ALB,8,ALB,8,1998,8.5
ALB,8,ALB,8,1999,8.6
ALB,8,ALB,8,2000,8.8
ALB,8,ALB,8,2001,8.7
ALB,8,ALB,8,2002,9
ALB,8,ALB,8,2003,9
ALB,8,ALB,8,2004,9.1
ALB,8,ALB,8,2005,9.1
ALB,8,ALB,8,2006,9.2
ALB,8,ALB,8,2007,9.2
ALB,8,ALB,8,2008,9.2
ALB,8,ALB,8,2009,9.3
ALB,8,ALB,8,2010,9.3
ALB,8,ALB,8,2011,9.3
ALB,8,ALB,8,2012,9.6
ALB,8,ALB,8,2013,9.7
ALB,8,ALB,8,2014,9.7
ALB,8,ALB,8,2015,9.7
ALB,8,ALB,8,2016,10
ALB,8,ALB,8,2017,10
ALB,8,ALB,8,1871,0.02
ALB,8,ALB,8,1876,0.02
ALB,8,ALB,8,1881,0.022
ALB,8,ALB,8,1886,0.032
ALB,8,ALB,8,1891,0.04
ALB,8,ALB,8,1896,0.044
ALB,8,ALB,8,1901,0.062
ALB,8,ALB,8,1906,0.074
ALB,8,ALB,8,1911,0.106
ALB,8,ALB,8,1916,0.194
ALB,8,ALB,8,1921,0.322
ALB,8,ALB,8,1926,0.486
ALB,8,ALB,8,1931,0.668
ALB,8,ALB,8,1936,0.862
ALB,8,ALB,8,1941,1.08
ALB,8,ALB,8,1946,1.486
ALB,8,ALB,8,1951,2.366
ALB,8,ALB,8,1956,2.536
ALB,8,ALB,8,1961,2.438
ALB,8,ALB,8,1966,2.99
ALB,8,ALB,8,1971,3.444
ALB,8,ALB,8,1976,4.174
ALB,8,ALB,8,1981,5.31
ALB,8,ALB,8,1986,6.966
ALB,8,ALB,8,1991,7.824
ALB,8,ALB,8,1992,7.8
ALB,8,ALB,8,1993,7.8
ALB,8,ALB,8,1994,7.8
ALB,8,ALB,8,1995,7.84
ALB,8,ALB,8,1996,8.04
ALB,8,ALB,8,1997,8.22
ALB,8,ALB,8,1998,8.34
ALB,8,ALB,8,1999,8.52
ALB,8,ALB,8,2000,8.64
ALB,8,ALB,8,2001,8.78
ALB,8,ALB,8,2002,8.76
ALB,8,ALB,8,2003,9
ALB,8,ALB,8,2004,9.02
ALB,8,ALB,8,2005,9.1
ALB,8,ALB,8,2006,9.12
ALB,8,ALB,8,2007,9.2
ALB,8,ALB,8,2008,9.2
ALB,8,ALB,8,2009,9.22
ALB,8,ALB,8,2010,9.3
ALB,8,ALB,8,2011,9.3
ALB,8,ALB,8,2012,9.36
ALB,8,ALB,8,2013,9.62
ALB,8,ALB,8,2014,9.7
ALB,8,ALB,8,2015,9.7
ALB,8,ALB,8,2016,9.76
ALB,8,ALB,8,2017,10
ALB,8,ALB,8,1872,0.02
ALB,8,ALB,8,1877,0.02
ALB,8,ALB,8,1882,0.024
ALB,8,ALB,8,1887,0.034
ALB,8,ALB,8,1892,0.04
ALB,8,ALB,8,1897,0.048
ALB,8,ALB,8,1902,0.064
ALB,8,ALB,8,1907,0.078
ALB,8,ALB,8,1912,0.122
ALB,8,ALB,8,1917,0.218
ALB,8,ALB,8,1922,0.354
ALB,8,ALB,8,1927,0.522
ALB,8,ALB,8,1932,0.706
ALB,8,ALB,8,1937,0.904
ALB,8,ALB,8,1942,1.13
ALB,8,ALB,8,1947,1.692
ALB,8,ALB,8,1952,2.422
ALB,8,ALB,8,1957,2.482
ALB,8,ALB,8,1962,2.556
ALB,8,ALB,8,1967,3.07
ALB,8,ALB,8,1972,3.578
ALB,8,ALB,8,1977,4.368
ALB,8,ALB,8,1982,5.67
ALB,8,ALB,8,1987,7.182
ALB,8,ALB,8,1992,7.818
ALB,8,ALB,8,1993,7.8
ALB,8,ALB,8,1994,7.8
ALB,8,ALB,8,1995,7.8
ALB,8,ALB,8,1996,7.88
ALB,8,ALB,8,1997,8.08
ALB,8,ALB,8,1998,8.24
ALB,8,ALB,8,1999,8.38
ALB,8,ALB,8,2000,8.54
ALB,8,ALB,8,2001,8.68
ALB,8,ALB,8,2002,8.76
ALB,8,ALB,8,2003,8.82
ALB,8,ALB,8,2004,9
ALB,8,ALB,8,2005,9.04
ALB,8,ALB,8,2006,9.1
ALB,8,ALB,8,2007,9.14
ALB,8,ALB,8,2008,9.2
ALB,8,ALB,8,2009,9.2
ALB,8,ALB,8,2010,9.24
ALB,8,ALB,8,2011,9.3
ALB,8,ALB,8,2012,9.3
ALB,8,ALB,8,2013,9.42
ALB,8,ALB,8,2014,9.64
ALB,8,ALB,8,2015,9.7
ALB,8,ALB,8,2016,9.7
ALB,8,ALB,8,2017,9.82
ALB,8,ALB,8,1873,0.02
ALB,8,ALB,8,1878,0.02
ALB,8,ALB,8,1883,0.026
ALB,8,ALB,8,1888,0.036
ALB,8,ALB,8,1893,0.04
ALB,8,ALB,8,1898,0.052
ALB,8,ALB,8,1903,0.066
ALB,8,ALB,8,1908,0.082
ALB,8,ALB,8,1913,0.138
ALB,8,ALB,8,1918,0.242
ALB,8,ALB,8,1923,0.386
ALB,8,ALB,8,1928,0.558
ALB,8,ALB,8,1933,0.744
ALB,8,ALB,8,1938,0.946
ALB,8,ALB,8,1943,1.18
ALB,8,ALB,8,1948,1.898
ALB,8,ALB,8,1953,2.478
ALB,8,ALB,8,1958,2.428
ALB,8,ALB,8,1963,2.674
ALB,8,ALB,8,1968,3.15
ALB,8,ALB,8,1973,3.712
ALB,8,ALB,8,1978,4.562
ALB,8,ALB,8,1983,6.03
ALB,8,ALB,8,1988,7.398
ALB,8,ALB,8,1993,7.812
ALB,8,ALB,8,1994,7.8
ALB,8,ALB,8,1995,7.8
ALB,8,ALB,8,1996,7.8
ALB,8,ALB,8,1997,7.92
ALB,8,ALB,8,1998,8.12
ALB,8,ALB,8,1999,8.26
ALB,8,ALB,8,2000,8.42
ALB,8,ALB,8,2001,8.56
ALB,8,ALB,8,2002,8.72
ALB,8,ALB,8,2003,8.74
ALB,8,ALB,8,2004,8.88
ALB,8,ALB,8,2005,9
ALB,8,ALB,8,2006,9.06
ALB,8,ALB,8,2007,9.1
ALB,8,ALB,8,2008,9.16
ALB,8,ALB,8,2009,9.2
ALB,8,ALB,8,2010,9.2
ALB,8,ALB,8,2011,9.26
ALB,8,ALB,8,2012,9.3
ALB,8,ALB,8,2013,9.3
ALB,8,ALB,8,2014,9.48
ALB,8,ALB,8,2015,9.66
ALB,8,ALB,8,2016,9.7
ALB,8,ALB,8,2017,9.7
ALB,8,ALB,8,1874,0.02
ALB,8,ALB,8,1879,0.02
ALB,8,ALB,8,1884,0.028
ALB,8,ALB,8,1889,0.038
ALB,8,ALB,8,1894,0.04
ALB,8,ALB,8,1899,0.056
ALB,8,ALB,8,1904,0.068
ALB,8,ALB,8,1909,0.086
ALB,8,ALB,8,1914,0.154
ALB,8,ALB,8,1919,0.266
ALB,8,ALB,8,1924,0.418
ALB,8,ALB,8,1929,0.594
ALB,8,ALB,8,1934,0.782
ALB,8,ALB,8,1939,0.988
ALB,8,ALB,8,1944,1.23
ALB,8,ALB,8,1949,2.104
ALB,8,ALB,8,1954,2.534
ALB,8,ALB,8,1959,2.374
ALB,8,ALB,8,1964,2.792
ALB,8,ALB,8,1969,3.23
ALB,8,ALB,8,1974,3.846
ALB,8,ALB,8,1979,4.756
ALB,8,ALB,8,1984,6.39
ALB,8,ALB,8,1989,7.614
ALB,8,ALB,8,1994,7.806
ALB,8,ALB,8,1995,7.8
ALB,8,ALB,8,1996,7.8
ALB,8,ALB,8,1997,7.8
ALB,8,ALB,8,1998,7.96
ALB,8,ALB,8,1999,8.16
ALB,8,ALB,8,2000,8.28
ALB,8,ALB,8,2001,8.46
ALB,8,ALB,8,2002,8.58
ALB,8,ALB,8,2003,8.76
ALB,8,ALB,8,2004,8.72
ALB,8,ALB,8,2005,8.94
ALB,8,ALB,8,2006,9
ALB,8,ALB,8,2007,9.08
ALB,8,ALB,8,2008,9.1
ALB,8,ALB,8,2009,9.18
ALB,8,ALB,8,2010,9.2
ALB,8,ALB,8,2011,9.2
ALB,8,ALB,8,2012,9.28
ALB,8,ALB,8,2013,9.3
ALB,8,ALB,8,2014,9.3
ALB,8,ALB,8,2015,9.54
ALB,8,ALB,8,2016,9.68
ALB,8,ALB,8,2017,9.7
DZA,12,DZA,12,1870,0.08
DZA,12,DZA,12,1875,0.09
DZA,12,DZA,12,1880,0.12
DZA,12,DZA,12,1885,0.15
DZA,12,DZA,12,1890,0.18
DZA,12,DZA,12,1895,0.22
DZA,12,DZA,12,1900,0.25
DZA,12,DZA,12,1905,0.42
DZA,12,DZA,12,1910,0.54
DZA,12,DZA,12,1915,0.66
DZA,12,DZA,12,1920,0.74
DZA,12,DZA,12,1925,0.82
DZA,12,DZA,12,1930,0.86
DZA,12,DZA,12,1935,0.9
DZA,12,DZA,12,1940,0.91
DZA,12,DZA,12,1945,0.9
DZA,12,DZA,12,1950,0.9
DZA,12,DZA,12,1955,0.9
DZA,12,DZA,12,1960,0.72
DZA,12,DZA,12,1965,0.64
DZA,12,DZA,12,1970,0.78
DZA,12,DZA,12,1975,1.18
DZA,12,DZA,12,1980,1.72
DZA,12,DZA,12,1985,2.51
DZA,12,DZA,12,1990,3.38
DZA,12,DZA,12,1991,3.8
DZA,12,DZA,12,1992,4
DZA,12,DZA,12,1993,4.3
DZA,12,DZA,12,1994,4.5
DZA,12,DZA,12,1995,4.7
DZA,12,DZA,12,1996,5
DZA,12,DZA,12,1997,5.2
DZA,12,DZA,12,1998,5.4
DZA,12,DZA,12,1999,5.7
DZA,12,DZA,12,2000,5.9
DZA,12,DZA,12,2001,6.1
DZA,12,DZA,12,2002,6.3
DZA,12,DZA,12,2003,6.5
DZA,12,DZA,12,2004,6.7
DZA,12,DZA,12,2005,6.9
DZA,12,DZA,12,2006,7
DZA,12,DZA,12,2007,7.2
DZA,12,DZA,12,2008,6.7
DZA,12,DZA,12,2009,6.9
DZA,12,DZA,12,2010,7.1
DZA,12,DZA,12,2011,7.4
DZA,12,DZA,12,2012,7.6
DZA,12,DZA,12,2013,7.8
DZA,12,DZA,12,2014,7.9
DZA,12,DZA,12,2015,7.9
DZA,12,DZA,12,2016,8
DZA,12,DZA,12,2017,8
DZA,12,DZA,12,1871,0.082
DZA,12,DZA,12,1876,0.096
DZA,12,DZA,12,1881,0.126
DZA,12,DZA,12,1886,0.156
DZA,12,DZA,12,1891,0.188
DZA,12,DZA,12,1896,0.226
DZA,12,DZA,12,1901,0.284
DZA,12,DZA,12,1906,0.444
DZA,12,DZA,12,1911,0.564
DZA,12,DZA,12,1916,0.676
DZA,12,DZA,12,1921,0.756
DZA,12,DZA,12,1926,0.828
DZA,12,DZA,12,1931,0.868
DZA,12,DZA,12,1936,0.902
DZA,12,DZA,12,1941,0.908
DZA,12,DZA,12,1946,0.9
DZA,12,DZA,12,1951,0.9
DZA,12,DZA,12,1956,0.864
DZA,12,DZA,12,1961,0.704
DZA,12,DZA,12,1966,0.668
DZA,12,DZA,12,1971,0.86
DZA,12,DZA,12,1976,1.288
DZA,12,DZA,12,1981,1.878
DZA,12,DZA,12,1986,2.684
DZA,12,DZA,12,1991,3.464
DZA,12,DZA,12,1992,3.84
DZA,12,DZA,12,1993,4.06
DZA,12,DZA,12,1994,4.34
DZA,12,DZA,12,1995,4.54
DZA,12,DZA,12,1996,4.76
DZA,12,DZA,12,1997,5.04
DZA,12,DZA,12,1998,5.24
DZA,12,DZA,12,1999,5.46
DZA,12,DZA,12,2000,5.74
DZA,12,DZA,12,2001,5.94
DZA,12,DZA,12,2002,6.14
DZA,12,DZA,12,2003,6.34
DZA,12,DZA,12,2004,6.54
DZA,12,DZA,12,2005,6.74
DZA,12,DZA,12,2006,6.92
DZA,12,DZA,12,2007,7.04
DZA,12,DZA,12,2008,7.1
DZA,12,DZA,12,2009,6.74
DZA,12,DZA,12,2010,6.94
DZA,12,DZA,12,2011,7.16
DZA,12,DZA,12,2012,7.44
DZA,12,DZA,12,2013,7.64
DZA,12,DZA,12,2014,7.82
DZA,12,DZA,12,2015,7.9
DZA,12,DZA,12,2016,7.92
DZA,12,DZA,12,2017,8
DZA,12,DZA,12,1872,0.084
DZA,12,DZA,12,1877,0.102
DZA,12,DZA,12,1882,0.132
DZA,12,DZA,12,1887,0.162
DZA,12,DZA,12,1892,0.196
DZA,12,DZA,12,1897,0.232
DZA,12,DZA,12,1902,0.318
DZA,12,DZA,12,1907,0.468
DZA,12,DZA,12,1912,0.588
DZA,12,DZA,12,1917,0.692
DZA,12,DZA,12,1922,0.772
DZA,12,DZA,12,1927,0.836
DZA,12,DZA,12,1932,0.876
DZA,12,DZA,12,1937,0.904
DZA,12,DZA,12,1942,0.906
DZA,12,DZA,12,1947,0.9
DZA,12,DZA,12,1952,0.9
DZA,12,DZA,12,1957,0.828
DZA,12,DZA,12,1962,0.688
DZA,12,DZA,12,1967,0.696
DZA,12,DZA,12,1972,0.94
DZA,12,DZA,12,1977,1.396
DZA,12,DZA,12,1982,2.036
DZA,12,DZA,12,1987,2.858
DZA,12,DZA,12,1992,3.548
DZA,12,DZA,12,1993,3.88
DZA,12,DZA,12,1994,4.12
DZA,12,DZA,12,1995,4.38
DZA,12,DZA,12,1996,4.58
DZA,12,DZA,12,1997,4.82
DZA,12,DZA,12,1998,5.08
DZA,12,DZA,12,1999,5.28
DZA,12,DZA,12,2000,5.52
DZA,12,DZA,12,2001,5.78
DZA,12,DZA,12,2002,5.98
DZA,12,DZA,12,2003,6.18
DZA,12,DZA,12,2004,6.38
DZA,12,DZA,12,2005,6.58
DZA,12,DZA,12,2006,6.78
DZA,12,DZA,12,2007,6.94
DZA,12,DZA,12,2008,7.08
DZA,12,DZA,12,2009,7
DZA,12,DZA,12,2010,6.78
DZA,12,DZA,12,2011,6.98
DZA,12,DZA,12,2012,7.22
DZA,12,DZA,12,2013,7.48
DZA,12,DZA,12,2014,7.68
DZA,12,DZA,12,2015,7.84
DZA,12,DZA,12,2016,7.9
DZA,12,DZA,12,2017,7.94
DZA,12,DZA,12,1873,0.086
DZA,12,DZA,12,1878,0.108
DZA,12,DZA,12,1883,0.138
DZA,12,DZA,12,1888,0.168
DZA,12,DZA,12,1893,0.204
DZA,12,DZA,12,1898,0.238
DZA,12,DZA,12,1903,0.352
DZA,12,DZA,12,1908,0.492
DZA,12,DZA,12,1913,0.612
DZA,12,DZA,12,1918,0.708
DZA,12,DZA,12,1923,0.788
DZA,12,DZA,12,1928,0.844
DZA,12,DZA,12,1933,0.884
DZA,12,DZA,12,1938,0.906
DZA,12,DZA,12,1943,0.904
DZA,12,DZA,12,1948,0.9
DZA,12,DZA,12,1953,0.9
DZA,12,DZA,12,1958,0.792
DZA,12,DZA,12,1963,0.672
DZA,12,DZA,12,1968,0.724
DZA,12,DZA,12,1973,1.02
DZA,12,DZA,12,1978,1.504
DZA,12,DZA,12,1983,2.194
DZA,12,DZA,12,1988,3.032
DZA,12,DZA,12,1993,3.632
DZA,12,DZA,12,1994,3.92
DZA,12,DZA,12,1995,4.18
DZA,12,DZA,12,1996,4.42
DZA,12,DZA,12,1997,4.62
DZA,12,DZA,12,1998,4.88
DZA,12,DZA,12,1999,5.12
DZA,12,DZA,12,2000,5.32
DZA,12,DZA,12,2001,5.58
DZA,12,DZA,12,2002,5.82
DZA,12,DZA,12,2003,6.02
DZA,12,DZA,12,2004,6.22
DZA,12,DZA,12,2005,6.42
DZA,12,DZA,12,2006,6.62
DZA,12,DZA,12,2007,6.82
DZA,12,DZA,12,2008,6.96
DZA,12,DZA,12,2009,7.12
DZA,12,DZA,12,2010,6.9
DZA,12,DZA,12,2011,6.82
DZA,12,DZA,12,2012,7.02
DZA,12,DZA,12,2013,7.28
DZA,12,DZA,12,2014,7.52
DZA,12,DZA,12,2015,7.72
DZA,12,DZA,12,2016,7.86
DZA,12,DZA,12,2017,7.9
DZA,12,DZA,12,1874,0.088
DZA,12,DZA,12,1879,0.114
DZA,12,DZA,12,1884,0.144
DZA,12,DZA,12,1889,0.174
DZA,12,DZA,12,1894,0.212
DZA,12,DZA,12,1899,0.244
DZA,12,DZA,12,1904,0.386
DZA,12,DZA,12,1909,0.516
DZA,12,DZA,12,1914,0.636
DZA,12,DZA,12,1919,0.724
DZA,12,DZA,12,1924,0.804
DZA,12,DZA,12,1929,0.852
DZA,12,DZA,12,1934,0.892
DZA,12,DZA,12,1939,0.908
DZA,12,DZA,12,1944,0.902
DZA,12,DZA,12,1949,0.9
DZA,12,DZA,12,1954,0.9
DZA,12,DZA,12,1959,0.756
DZA,12,DZA,12,1964,0.656
DZA,12,DZA,12,1969,0.752
DZA,12,DZA,12,1974,1.1
DZA,12,DZA,12,1979,1.612
DZA,12,DZA,12,1984,2.352
DZA,12,DZA,12,1989,3.206
DZA,12,DZA,12,1994,3.716
DZA,12,DZA,12,1995,3.96
DZA,12,DZA,12,1996,4.24
DZA,12,DZA,12,1997,4.46
DZA,12,DZA,12,1998,4.66
DZA,12,DZA,12,1999,4.94
DZA,12,DZA,12,2000,5.16
DZA,12,DZA,12,2001,5.36
DZA,12,DZA,12,2002,5.64
DZA,12,DZA,12,2003,5.86
DZA,12,DZA,12,2004,6.06
