Src country code,Src country Abb,Tgt Country code,Tgt country Abb,year,democ,autoc
840,USA,840,USA,1800,7,3
840,USA,840,USA,1801,7,3
840,USA,840,USA,1802,7,3
840,USA,840,USA,1803,7,3
840,USA,840,USA,1804,7,3
840,USA,840,USA,1805,7,3
840,USA,840,USA,1806,7,3
840,USA,840,USA,1807,7,3
840,USA,840,USA,1808,7,3
840,USA,840,USA,1809,9,0
840,USA,840,USA,1810,9,0
840,USA,840,USA,1811,9,0
840,USA,840,USA,1812,9,0
840,USA,840,USA,1813,9,0
840,USA,840,USA,1814,9,0
840,USA,840,USA,1815,9,0
840,USA,840,USA,1816,9,0
840,USA,840,USA,1817,9,0
840,USA,840,USA,1818,9,0
840,USA,840,USA,1819,9,0
840,USA,840,USA,1820,9,0
840,USA,840,USA,1821,9,0
840,USA,840,USA,1822,9,0
840,USA,840,USA,1823,9,0
840,USA,840,USA,1824,9,0
840,USA,840,USA,1825,9,0
840,USA,840,USA,1826,9,0
840,USA,840,USA,1827,9,0
840,USA,840,USA,1828,9,0
840,USA,840,USA,1829,9,0
840,USA,840,USA,1830,9,0
840,USA,840,USA,1831,9,0
840,USA,840,USA,1832,9,0
840,USA,840,USA,1833,9,0
840,USA,840,USA,1834,9,0
840,USA,840,USA,1835,9,0
840,USA,840,USA,1836,9,0
840,USA,840,USA,1837,9,0
840,USA,840,USA,1838,9,0
840,USA,840,USA,1839,9,0
840,USA,840,USA,1840,9,0
840,USA,840,USA,1841,9,0
840,USA,840,USA,1842,9,0
840,USA,840,USA,1843,9,0
840,USA,840,USA,1844,9,0
840,USA,840,USA,1845,10,0
840,USA,840,USA,1846,10,0
840,USA,840,USA,1847,10,0
840,USA,840,USA,1848,10,0
840,USA,840,USA,1849,10,0
840,USA,840,USA,1850,9,0
840,USA,840,USA,1851,9,0
840,USA,840,USA,1852,9,0
840,USA,840,USA,1853,9,0
840,USA,840,USA,1854,8,0
840,USA,840,USA,1855,8,0
840,USA,840,USA,1856,8,0
840,USA,840,USA,1857,8,0
840,USA,840,USA,1858,8,0
840,USA,840,USA,1859,8,0
840,USA,840,USA,1860,8,0
840,USA,840,USA,1861,8,0
840,USA,840,USA,1862,8,0
840,USA,840,USA,1863,8,0
840,USA,840,USA,1864,8,0
840,USA,840,USA,1865,9,1
840,USA,840,USA,1866,9,1
840,USA,840,USA,1867,9,1
840,USA,840,USA,1868,9,1
840,USA,840,USA,1869,9,1
840,USA,840,USA,1870,9,1
840,USA,840,USA,1871,10,0
840,USA,840,USA,1872,10,0
840,USA,840,USA,1873,10,0
840,USA,840,USA,1874,10,0
840,USA,840,USA,1875,10,0
840,USA,840,USA,1876,10,0
840,USA,840,USA,1877,10,0
840,USA,840,USA,1878,10,0
840,USA,840,USA,1879,10,0
840,USA,840,USA,1880,10,0
840,USA,840,USA,1881,10,0
840,USA,840,USA,1882,10,0
840,USA,840,USA,1883,10,0
840,USA,840,USA,1884,10,0
840,USA,840,USA,1885,10,0
840,USA,840,USA,1886,10,0
840,USA,840,USA,1887,10,0
840,USA,840,USA,1888,10,0
840,USA,840,USA,1889,10,0
840,USA,840,USA,1890,10,0
840,USA,840,USA,1891,10,0
840,USA,840,USA,1892,10,0
840,USA,840,USA,1893,10,0
840,USA,840,USA,1894,10,0
840,USA,840,USA,1895,10,0
840,USA,840,USA,1896,10,0
840,USA,840,USA,1897,10,0
840,USA,840,USA,1898,10,0
840,USA,840,USA,1899,10,0
840,USA,840,USA,1900,10,0
840,USA,840,USA,1901,10,0
840,USA,840,USA,1902,10,0
840,USA,840,USA,1903,10,0
840,USA,840,USA,1904,10,0
840,USA,840,USA,1905,10,0
840,USA,840,USA,1906,10,0
840,USA,840,USA,1907,10,0
840,USA,840,USA,1908,10,0
840,USA,840,USA,1909,10,0
840,USA,840,USA,1910,10,0
840,USA,840,USA,1911,10,0
840,USA,840,USA,1912,10,0
840,USA,840,USA,1913,10,0
840,USA,840,USA,1914,10,0
840,USA,840,USA,1915,10,0
840,USA,840,USA,1916,10,0
840,USA,840,USA,1917,10,0
840,USA,840,USA,1918,10,0
840,USA,840,USA,1919,10,0
840,USA,840,USA,1920,10,0
840,USA,840,USA,1921,10,0
840,USA,840,USA,1922,10,0
840,USA,840,USA,1923,10,0
840,USA,840,USA,1924,10,0
840,USA,840,USA,1925,10,0
840,USA,840,USA,1926,10,0
840,USA,840,USA,1927,10,0
840,USA,840,USA,1928,10,0
840,USA,840,USA,1929,10,0
840,USA,840,USA,1930,10,0
840,USA,840,USA,1931,10,0
840,USA,840,USA,1932,10,0
840,USA,840,USA,1933,10,0
840,USA,840,USA,1934,10,0
840,USA,840,USA,1935,10,0
840,USA,840,USA,1936,10,0
840,USA,840,USA,1937,10,0
840,USA,840,USA,1938,10,0
840,USA,840,USA,1939,10,0
840,USA,840,USA,1940,10,0
840,USA,840,USA,1941,10,0
840,USA,840,USA,1942,10,0
840,USA,840,USA,1943,10,0
840,USA,840,USA,1944,10,0
840,USA,840,USA,1945,10,0
840,USA,840,USA,1946,10,0
840,USA,840,USA,1947,10,0
840,USA,840,USA,1948,10,0
840,USA,840,USA,1949,10,0
840,USA,840,USA,1950,10,0
840,USA,840,USA,1951,10,0
840,USA,840,USA,1952,10,0
840,USA,840,USA,1953,10,0
840,USA,840,USA,1954,10,0
840,USA,840,USA,1955,10,0
840,USA,840,USA,1956,10,0
840,USA,840,USA,1957,10,0
840,USA,840,USA,1958,10,0
840,USA,840,USA,1959,10,0
840,USA,840,USA,1960,10,0
840,USA,840,USA,1961,10,0
840,USA,840,USA,1962,10,0
840,USA,840,USA,1963,10,0
840,USA,840,USA,1964,10,0
840,USA,840,USA,1965,10,0
840,USA,840,USA,1966,10,0
840,USA,840,USA,1967,8,0
840,USA,840,USA,1968,8,0
840,USA,840,USA,1969,8,0
840,USA,840,USA,1970,8,0
840,USA,840,USA,1971,8,0
840,USA,840,USA,1972,8,0
840,USA,840,USA,1973,8,0
840,USA,840,USA,1974,10,0
840,USA,840,USA,1975,10,0
840,USA,840,USA,1976,10,0
840,USA,840,USA,1977,10,0
840,USA,840,USA,1978,10,0
840,USA,840,USA,1979,10,0
840,USA,840,USA,1980,10,0
840,USA,840,USA,1981,10,0
840,USA,840,USA,1982,10,0
840,USA,840,USA,1983,10,0
840,USA,840,USA,1984,10,0
840,USA,840,USA,1985,10,0
840,USA,840,USA,1986,10,0
840,USA,840,USA,1987,10,0
840,USA,840,USA,1988,10,0
840,USA,840,USA,1989,10,0
840,USA,840,USA,1990,10,0
840,USA,840,USA,1991,10,0
840,USA,840,USA,1992,10,0
840,USA,840,USA,1993,10,0
840,USA,840,USA,1994,10,0
840,USA,840,USA,1995,10,0
840,USA,840,USA,1996,10,0
840,USA,840,USA,1997,10,0
840,USA,840,USA,1998,10,0
840,USA,840,USA,1999,10,0
840,USA,840,USA,2000,10,0
840,USA,840,USA,2001,10,0
840,USA,840,USA,2002,10,0
840,USA,840,USA,2003,10,0
840,USA,840,USA,2004,10,0
840,USA,840,USA,2005,10,0
840,USA,840,USA,2006,10,0
840,USA,840,USA,2007,10,0
840,USA,840,USA,2008,10,0
840,USA,840,USA,2009,10,0
840,USA,840,USA,2010,10,0
840,USA,840,USA,2011,10,0
840,USA,840,USA,2012,10,0
840,USA,840,USA,2013,10,0
840,USA,840,USA,2014,10,0
840,USA,840,USA,2015,10,0
840,USA,840,USA,2016,8,0
840,USA,840,USA,2017,8,0
840,USA,840,USA,2018,8,0
124,CAN,124,CAN,1867,7,3
124,CAN,124,CAN,1868,7,3
124,CAN,124,CAN,1869,7,3
124,CAN,124,CAN,1870,7,3
124,CAN,124,CAN,1871,7,3
124,CAN,124,CAN,1872,7,3
124,CAN,124,CAN,1873,7,3
124,CAN,124,CAN,1874,7,3
124,CAN,124,CAN,1875,7,3
124,CAN,124,CAN,1876,7,3
124,CAN,124,CAN,1877,7,3
124,CAN,124,CAN,1878,7,3
124,CAN,124,CAN,1879,7,3
124,CAN,124,CAN,1880,7,3
124,CAN,124,CAN,1881,7,3
124,CAN,124,CAN,1882,7,3
124,CAN,124,CAN,1883,7,3
124,CAN,124,CAN,1884,7,3
124,CAN,124,CAN,1885,7,3
124,CAN,124,CAN,1886,7,3
124,CAN,124,CAN,1887,7,3
124,CAN,124,CAN,1888,9,0
124,CAN,124,CAN,1889,9,0
124,CAN,124,CAN,1890,9,0
124,CAN,124,CAN,1891,9,0
124,CAN,124,CAN,1892,9,0
124,CAN,124,CAN,1893,9,0
124,CAN,124,CAN,1894,9,0
124,CAN,124,CAN,1895,9,0
124,CAN,124,CAN,1896,9,0
124,CAN,124,CAN,1897,9,0
124,CAN,124,CAN,1898,9,0
124,CAN,124,CAN,1899,9,0
124,CAN,124,CAN,1900,9,0
124,CAN,124,CAN,1901,9,0
124,CAN,124,CAN,1902,9,0
124,CAN,124,CAN,1903,9,0
124,CAN,124,CAN,1904,9,0
124,CAN,124,CAN,1905,9,0
124,CAN,124,CAN,1906,9,0
124,CAN,124,CAN,1907,9,0
124,CAN,124,CAN,1908,9,0
124,CAN,124,CAN,1909,9,0
124,CAN,124,CAN,1910,9,0
124,CAN,124,CAN,1911,9,0
124,CAN,124,CAN,1912,9,0
124,CAN,124,CAN,1913,9,0
124,CAN,124,CAN,1914,9,0
124,CAN,124,CAN,1915,9,0
124,CAN,124,CAN,1916,9,0
124,CAN,124,CAN,1917,9,0
124,CAN,124,CAN,1918,9,0
124,CAN,124,CAN,1919,9,0
124,CAN,124,CAN,1920,9,0
124,CAN,124,CAN,1921,10,0
124,CAN,124,CAN,1922,10,0
124,CAN,124,CAN,1923,10,0
124,CAN,124,CAN,1924,10,0
124,CAN,124,CAN,1925,10,0
124,CAN,124,CAN,1926,10,0
124,CAN,124,CAN,1927,10,0
124,CAN,124,CAN,1928,10,0
124,CAN,124,CAN,1929,10,0
124,CAN,124,CAN,1930,10,0
124,CAN,124,CAN,1931,10,0
124,CAN,124,CAN,1932,10,0
124,CAN,124,CAN,1933,10,0
124,CAN,124,CAN,1934,10,0
124,CAN,124,CAN,1935,10,0
124,CAN,124,CAN,1936,10,0
124,CAN,124,CAN,1937,10,0
124,CAN,124,CAN,1938,10,0
124,CAN,124,CAN,1939,10,0
124,CAN,124,CAN,1940,10,0
124,CAN,124,CAN,1941,10,0
124,CAN,124,CAN,1942,10,0
124,CAN,124,CAN,1943,10,0
124,CAN,124,CAN,1944,10,0
124,CAN,124,CAN,1945,10,0
124,CAN,124,CAN,1946,10,0
124,CAN,124,CAN,1947,10,0
124,CAN,124,CAN,1948,10,0
124,CAN,124,CAN,1949,10,0
124,CAN,124,CAN,1950,10,0
124,CAN,124,CAN,1951,10,0
124,CAN,124,CAN,1952,10,0
124,CAN,124,CAN,1953,10,0
124,CAN,124,CAN,1954,10,0
124,CAN,124,CAN,1955,10,0
124,CAN,124,CAN,1956,10,0
124,CAN,124,CAN,1957,10,0
124,CAN,124,CAN,1958,10,0
124,CAN,124,CAN,1959,10,0
124,CAN,124,CAN,1960,10,0
124,CAN,124,CAN,1961,10,0
124,CAN,124,CAN,1962,10,0
124,CAN,124,CAN,1963,10,0
124,CAN,124,CAN,1964,10,0
124,CAN,124,CAN,1965,10,0
124,CAN,124,CAN,1966,10,0
124,CAN,124,CAN,1967,10,0
124,CAN,124,CAN,1968,10,0
124,CAN,124,CAN,1969,10,0
124,CAN,124,CAN,1970,10,0
124,CAN,124,CAN,1971,10,0
124,CAN,124,CAN,1972,10,0
124,CAN,124,CAN,1973,10,0
124,CAN,124,CAN,1974,10,0
124,CAN,124,CAN,1975,10,0
124,CAN,124,CAN,1976,10,0
124,CAN,124,CAN,1977,10,0
124,CAN,124,CAN,1978,10,0
124,CAN,124,CAN,1979,10,0
124,CAN,124,CAN,1980,10,0
124,CAN,124,CAN,1981,10,0
124,CAN,124,CAN,1982,10,0
124,CAN,124,CAN,1983,10,0
124,CAN,124,CAN,1984,10,0
124,CAN,124,CAN,1985,10,0
124,CAN,124,CAN,1986,10,0
124,CAN,124,CAN,1987,10,0
124,CAN,124,CAN,1988,10,0
124,CAN,124,CAN,1989,10,0
124,CAN,124,CAN,1990,10,0
124,CAN,124,CAN,1991,10,0
124,CAN,124,CAN,1992,10,0
124,CAN,124,CAN,1993,10,0
124,CAN,124,CAN,1994,10,0
124,CAN,124,CAN,1995,10,0
124,CAN,124,CAN,1996,10,0
124,CAN,124,CAN,1997,10,0
124,CAN,124,CAN,1998,10,0
124,CAN,124,CAN,1999,10,0
124,CAN,124,CAN,2000,10,0
124,CAN,124,CAN,2001,10,0
124,CAN,124,CAN,2002,10,0
124,CAN,124,CAN,2003,10,0
124,CAN,124,CAN,2004,10,0
124,CAN,124,CAN,2005,10,0
124,CAN,124,CAN,2006,10,0
124,CAN,124,CAN,2007,10,0
124,CAN,124,CAN,2008,10,0
124,CAN,124,CAN,2009,10,0
124,CAN,124,CAN,2010,10,0
124,CAN,124,CAN,2011,10,0
124,CAN,124,CAN,2012,10,0
124,CAN,124,CAN,2013,10,0
124,CAN,124,CAN,2014,10,0
124,CAN,124,CAN,2015,10,0
124,CAN,124,CAN,2016,10,0
124,CAN,124,CAN,2017,10,0
124,CAN,124,CAN,2018,10,0
192,CUB,192,CUB,1902,4,1
192,CUB,192,CUB,1903,4,1
192,CUB,192,CUB,1904,4,1
192,CUB,192,CUB,1905,4,1
192,CUB,192,CUB,1906,4,1
192,CUB,192,CUB,1907,4,1
192,CUB,192,CUB,1908,4,1
192,CUB,192,CUB,1909,4,1
192,CUB,192,CUB,1910,4,1
192,CUB,192,CUB,1911,4,1
192,CUB,192,CUB,1912,4,1
192,CUB,192,CUB,1913,4,1
192,CUB,192,CUB,1914,4,1
192,CUB,192,CUB,1915,4,1
192,CUB,192,CUB,1916,4,1
192,CUB,192,CUB,1917,4,1
192,CUB,192,CUB,1918,4,1
192,CUB,192,CUB,1919,4,1
192,CUB,192,CUB,1920,4,1
192,CUB,192,CUB,1921,4,1
192,CUB,192,CUB,1922,4,1
192,CUB,192,CUB,1923,4,1
192,CUB,192,CUB,1924,4,1
192,CUB,192,CUB,1925,4,1
192,CUB,192,CUB,1926,4,1
192,CUB,192,CUB,1927,4,1
192,CUB,192,CUB,1928,4,3
192,CUB,192,CUB,1929,4,3
192,CUB,192,CUB,1930,4,3
192,CUB,192,CUB,1931,4,3
192,CUB,192,CUB,1932,4,3
192,CUB,192,CUB,1933,4,1
192,CUB,192,CUB,1934,4,1
192,CUB,192,CUB,1935,4,1
192,CUB,192,CUB,1936,4,1
192,CUB,192,CUB,1937,4,1
192,CUB,192,CUB,1938,4,1
192,CUB,192,CUB,1939,4,1
192,CUB,192,CUB,1940,4,1
192,CUB,192,CUB,1941,4,1
192,CUB,192,CUB,1942,4,1
192,CUB,192,CUB,1943,4,1
192,CUB,192,CUB,1944,4,1
192,CUB,192,CUB,1945,4,1
192,CUB,192,CUB,1946,4,1
192,CUB,192,CUB,1947,4,1
192,CUB,192,CUB,1948,4,1
192,CUB,192,CUB,1949,4,1
192,CUB,192,CUB,1950,4,1
192,CUB,192,CUB,1951,4,1
192,CUB,192,CUB,1955,0,9
192,CUB,192,CUB,1956,0,9
192,CUB,192,CUB,1957,0,9
192,CUB,192,CUB,1958,0,9
192,CUB,192,CUB,1961,0,7
192,CUB,192,CUB,1962,0,7
192,CUB,192,CUB,1963,0,7
192,CUB,192,CUB,1964,0,7
192,CUB,192,CUB,1965,0,7
192,CUB,192,CUB,1966,0,7
192,CUB,192,CUB,1967,0,7
192,CUB,192,CUB,1968,0,7
192,CUB,192,CUB,1969,0,7
192,CUB,192,CUB,1970,0,7
192,CUB,192,CUB,1971,0,7
192,CUB,192,CUB,1972,0,7
192,CUB,192,CUB,1973,0,7
192,CUB,192,CUB,1974,0,7
192,CUB,192,CUB,1975,0,7
192,CUB,192,CUB,1976,0,7
192,CUB,192,CUB,1977,0,7
192,CUB,192,CUB,1978,0,7
192,CUB,192,CUB,1979,0,7
192,CUB,192,CUB,1980,0,7
192,CUB,192,CUB,1981,0,7
192,CUB,192,CUB,1982,0,7
192,CUB,192,CUB,1983,0,7
192,CUB,192,CUB,1984,0,7
192,CUB,192,CUB,1985,0,7
192,CUB,192,CUB,1986,0,7
192,CUB,192,CUB,1987,0,7
192,CUB,192,CUB,1988,0,7
192,CUB,192,CUB,1989,0,7
192,CUB,192,CUB,1990,0,7
192,CUB,192,CUB,1991,0,7
192,CUB,192,CUB,1992,0,7
192,CUB,192,CUB,1993,0,7
192,CUB,192,CUB,1994,0,7
192,CUB,192,CUB,1995,0,7
192,CUB,192,CUB,1996,0,7
192,CUB,192,CUB,1997,0,7
192,CUB,192,CUB,1998,0,7
192,CUB,192,CUB,1999,0,7
192,CUB,192,CUB,2000,0,7
192,CUB,192,CUB,2001,0,7
192,CUB,192,CUB,2002,0,7
192,CUB,192,CUB,2003,0,7
192,CUB,192,CUB,2004,0,7
192,CUB,192,CUB,2005,0,7
192,CUB,192,CUB,2006,0,7
192,CUB,192,CUB,2007,0,7
192,CUB,192,CUB,2008,0,7
192,CUB,192,CUB,2009,0,7
192,CUB,192,CUB,2010,0,7
192,CUB,192,CUB,2011,0,7
192,CUB,192,CUB,2012,0,7
192,CUB,192,CUB,2013,0,7
192,CUB,192,CUB,2014,0,7
192,CUB,192,CUB,2015,0,7
192,CUB,192,CUB,2016,0,7
192,CUB,192,CUB,2017,0,7
192,CUB,192,CUB,2018,1,6
332,HTI,332,HTI,1820,0,3
332,HTI,332,HTI,1821,0,3
332,HTI,332,HTI,1822,0,3
332,HTI,332,HTI,1823,0,3
332,HTI,332,HTI,1824,0,3
332,HTI,332,HTI,1825,0,3
332,HTI,332,HTI,1826,0,3
332,HTI,332,HTI,1827,0,3
332,HTI,332,HTI,1828,0,3
332,HTI,332,HTI,1829,0,3
332,HTI,332,HTI,1830,0,3
332,HTI,332,HTI,1831,0,3
332,HTI,332,HTI,1832,0,3
332,HTI,332,HTI,1833,0,3
332,HTI,332,HTI,1834,0,3
332,HTI,332,HTI,1835,0,3
332,HTI,332,HTI,1836,0,3
332,HTI,332,HTI,1837,0,3
332,HTI,332,HTI,1838,0,3
332,HTI,332,HTI,1839,0,3
332,HTI,332,HTI,1840,0,3
332,HTI,332,HTI,1841,0,3
332,HTI,332,HTI,1842,0,3
332,HTI,332,HTI,1843,0,3
332,HTI,332,HTI,1844,0,3
332,HTI,332,HTI,1845,0,3
332,HTI,332,HTI,1846,0,3
332,HTI,332,HTI,1847,0,3
332,HTI,332,HTI,1848,0,3
332,HTI,332,HTI,1849,0,3
332,HTI,332,HTI,1850,0,3
332,HTI,332,HTI,1851,0,3
332,HTI,332,HTI,1852,0,3
332,HTI,332,HTI,1853,0,3
332,HTI,332,HTI,1854,0,3
332,HTI,332,HTI,1855,0,3
332,HTI,332,HTI,1856,0,3
332,HTI,332,HTI,1857,0,3
332,HTI,332,HTI,1858,0,3
332,HTI,332,HTI,1859,0,3
332,HTI,332,HTI,1860,0,3
332,HTI,332,HTI,1861,0,3
332,HTI,332,HTI,1862,0,3
332,HTI,332,HTI,1863,0,3
332,HTI,332,HTI,1864,0,3
332,HTI,332,HTI,1865,0,3
332,HTI,332,HTI,1866,0,3
332,HTI,332,HTI,1867,0,3
332,HTI,332,HTI,1868,0,3
332,HTI,332,HTI,1869,0,3
332,HTI,332,HTI,1870,0,3
332,HTI,332,HTI,1871,0,3
332,HTI,332,HTI,1872,0,3
332,HTI,332,HTI,1873,0,3
332,HTI,332,HTI,1874,0,3
332,HTI,332,HTI,1875,0,3
332,HTI,332,HTI,1876,0,3
332,HTI,332,HTI,1877,0,3
332,HTI,332,HTI,1878,0,3
332,HTI,332,HTI,1879,0,3
332,HTI,332,HTI,1880,0,3
332,HTI,332,HTI,1881,0,3
332,HTI,332,HTI,1882,0,3
332,HTI,332,HTI,1883,0,3
332,HTI,332,HTI,1884,0,3
332,HTI,332,HTI,1885,0,3
332,HTI,332,HTI,1886,0,3
332,HTI,332,HTI,1887,0,3
332,HTI,332,HTI,1888,0,3
332,HTI,332,HTI,1889,0,3
332,HTI,332,HTI,1890,0,3
332,HTI,332,HTI,1891,0,3
332,HTI,332,HTI,1892,0,3
332,HTI,332,HTI,1893,0,3
332,HTI,332,HTI,1894,0,3
332,HTI,332,HTI,1895,0,3
332,HTI,332,HTI,1896,0,3
332,HTI,332,HTI,1897,0,3
332,HTI,332,HTI,1898,0,3
332,HTI,332,HTI,1899,0,3
332,HTI,332,HTI,1900,0,3
332,HTI,332,HTI,1901,0,3
332,HTI,332,HTI,1902,0,3
332,HTI,332,HTI,1903,0,3
332,HTI,332,HTI,1904,0,3
332,HTI,332,HTI,1905,0,3
332,HTI,332,HTI,1906,0,3
332,HTI,332,HTI,1907,0,3
332,HTI,332,HTI,1908,0,3
332,HTI,332,HTI,1909,0,3
332,HTI,332,HTI,1910,0,3
332,HTI,332,HTI,1911,0,3
332,HTI,332,HTI,1912,0,3
332,HTI,332,HTI,1913,0,3
332,HTI,332,HTI,1914,0,3
332,HTI,332,HTI,1918,3,1
332,HTI,332,HTI,1919,3,1
332,HTI,332,HTI,1920,3,1
332,HTI,332,HTI,1921,3,1
332,HTI,332,HTI,1922,3,1
332,HTI,332,HTI,1923,3,1
332,HTI,332,HTI,1924,3,1
332,HTI,332,HTI,1925,3,1
332,HTI,332,HTI,1926,3,1
332,HTI,332,HTI,1927,3,1
332,HTI,332,HTI,1928,3,1
332,HTI,332,HTI,1929,3,1
332,HTI,332,HTI,1930,3,1
332,HTI,332,HTI,1931,3,1
332,HTI,332,HTI,1932,3,1
332,HTI,332,HTI,1933,3,1
332,HTI,332,HTI,1934,3,1
332,HTI,332,HTI,1935,3,3
332,HTI,332,HTI,1936,3,3
332,HTI,332,HTI,1937,3,3
332,HTI,332,HTI,1938,3,3
332,HTI,332,HTI,1939,3,3
332,HTI,332,HTI,1940,3,3
332,HTI,332,HTI,1941,3,3
332,HTI,332,HTI,1942,3,3
332,HTI,332,HTI,1943,3,3
332,HTI,332,HTI,1944,3,3
332,HTI,332,HTI,1945,3,3
332,HTI,332,HTI,1950,0,5
332,HTI,332,HTI,1951,0,5
332,HTI,332,HTI,1952,0,5
332,HTI,332,HTI,1953,0,5
332,HTI,332,HTI,1954,0,5
332,HTI,332,HTI,1955,0,5
332,HTI,332,HTI,1956,0,5
332,HTI,332,HTI,1957,0,5
332,HTI,332,HTI,1958,0,8
332,HTI,332,HTI,1959,0,8
332,HTI,332,HTI,1960,0,8
332,HTI,332,HTI,1961,0,9
332,HTI,332,HTI,1962,0,9
332,HTI,332,HTI,1963,0,9
332,HTI,332,HTI,1964,0,9
332,HTI,332,HTI,1965,0,9
332,HTI,332,HTI,1966,0,9
332,HTI,332,HTI,1967,0,9
332,HTI,332,HTI,1968,0,9
332,HTI,332,HTI,1969,0,9
332,HTI,332,HTI,1970,0,9
332,HTI,332,HTI,1971,0,10
332,HTI,332,HTI,1972,0,10
332,HTI,332,HTI,1973,0,10
332,HTI,332,HTI,1974,0,10
332,HTI,332,HTI,1975,0,10
332,HTI,332,HTI,1976,0,10
332,HTI,332,HTI,1977,0,9
332,HTI,332,HTI,1978,0,9
332,HTI,332,HTI,1979,0,9
332,HTI,332,HTI,1980,0,9
332,HTI,332,HTI,1981,0,9
332,HTI,332,HTI,1982,0,9
332,HTI,332,HTI,1983,0,9
332,HTI,332,HTI,1984,0,9
332,HTI,332,HTI,1985,0,9
332,HTI,332,HTI,1988,0,7
332,HTI,332,HTI,1989,0,6
332,HTI,332,HTI,1990,7,0
332,HTI,332,HTI,1991,0,7
332,HTI,332,HTI,1992,0,7
332,HTI,332,HTI,1993,0,7
332,HTI,332,HTI,1994,7,0
332,HTI,332,HTI,1995,7,0
332,HTI,332,HTI,1996,7,0
332,HTI,332,HTI,1997,7,0
332,HTI,332,HTI,1998,7,0
332,HTI,332,HTI,2000,1,3
332,HTI,332,HTI,2001,1,3
332,HTI,332,HTI,2002,1,3
332,HTI,332,HTI,2003,1,3
332,HTI,332,HTI,2006,6,1
332,HTI,332,HTI,2007,6,1
332,HTI,332,HTI,2008,6,1
332,HTI,332,HTI,2009,6,1
332,HTI,332,HTI,2017,6,1
332,HTI,332,HTI,2018,6,1
214,DOM,214,DOM,1844,1,4
214,DOM,214,DOM,1845,1,4
214,DOM,214,DOM,1846,1,4
214,DOM,214,DOM,1847,1,4
214,DOM,214,DOM,1848,1,4
214,DOM,214,DOM,1849,1,4
214,DOM,214,DOM,1850,1,4
214,DOM,214,DOM,1851,1,4
214,DOM,214,DOM,1852,1,4
214,DOM,214,DOM,1853,1,4
214,DOM,214,DOM,1854,1,4
214,DOM,214,DOM,1855,1,4
214,DOM,214,DOM,1856,1,4
214,DOM,214,DOM,1857,1,4
214,DOM,214,DOM,1858,1,4
214,DOM,214,DOM,1859,1,4
214,DOM,214,DOM,1860,1,4
214,DOM,214,DOM,1865,1,4
214,DOM,214,DOM,1866,1,4
214,DOM,214,DOM,1867,1,4
214,DOM,214,DOM,1868,1,4
214,DOM,214,DOM,1869,1,4
214,DOM,214,DOM,1870,1,4
214,DOM,214,DOM,1871,1,4
214,DOM,214,DOM,1872,1,4
214,DOM,214,DOM,1873,1,4
214,DOM,214,DOM,1874,1,4
214,DOM,214,DOM,1875,1,4
214,DOM,214,DOM,1876,1,4
214,DOM,214,DOM,1877,1,4
214,DOM,214,DOM,1878,1,4
214,DOM,214,DOM,1879,1,4
214,DOM,214,DOM,1880,1,4
214,DOM,214,DOM,1881,1,4
214,DOM,214,DOM,1882,1,4
214,DOM,214,DOM,1883,1,4
214,DOM,214,DOM,1884,1,4
214,DOM,214,DOM,1885,1,4
214,DOM,214,DOM,1886,1,4
214,DOM,214,DOM,1887,1,4
214,DOM,214,DOM,1888,1,4
214,DOM,214,DOM,1889,1,4
214,DOM,214,DOM,1890,1,4
214,DOM,214,DOM,1891,1,4
214,DOM,214,DOM,1892,1,4
214,DOM,214,DOM,1893,1,4
214,DOM,214,DOM,1894,1,4
214,DOM,214,DOM,1895,1,4
214,DOM,214,DOM,1896,1,4
214,DOM,214,DOM,1897,1,4
214,DOM,214,DOM,1898,1,4
214,DOM,214,DOM,1899,1,4
214,DOM,214,DOM,1900,1,4
214,DOM,214,DOM,1901,1,4
214,DOM,214,DOM,1902,1,4
214,DOM,214,DOM,1903,1,4
214,DOM,214,DOM,1904,1,4
214,DOM,214,DOM,1905,1,4
214,DOM,214,DOM,1906,1,4
214,DOM,214,DOM,1907,1,4
214,DOM,214,DOM,1908,1,4
214,DOM,214,DOM,1909,1,4
214,DOM,214,DOM,1910,1,4
214,DOM,214,DOM,1911,1,4
214,DOM,214,DOM,1912,1,4
214,DOM,214,DOM,1913,1,4
214,DOM,214,DOM,1925,1,4
214,DOM,214,DOM,1926,1,4
214,DOM,214,DOM,1927,1,4
214,DOM,214,DOM,1928,1,4
214,DOM,214,DOM,1929,1,4
214,DOM,214,DOM,1932,0,9
214,DOM,214,DOM,1933,0,9
214,DOM,214,DOM,1934,0,9
214,DOM,214,DOM,1935,0,9
214,DOM,214,DOM,1936,0,9
214,DOM,214,DOM,1937,0,9
214,DOM,214,DOM,1938,0,9
214,DOM,214,DOM,1939,0,9
214,DOM,214,DOM,1940,0,9
214,DOM,214,DOM,1941,0,9
214,DOM,214,DOM,1942,0,9
214,DOM,214,DOM,1943,0,9
214,DOM,214,DOM,1944,0,9
214,DOM,214,DOM,1945,0,9
214,DOM,214,DOM,1946,0,9
214,DOM,214,DOM,1947,0,9
214,DOM,214,DOM,1948,0,9
214,DOM,214,DOM,1949,0,9
214,DOM,214,DOM,1950,0,9
214,DOM,214,DOM,1951,0,9
214,DOM,214,DOM,1952,0,9
214,DOM,214,DOM,1953,0,9
214,DOM,214,DOM,1954,0,9
